session,group,name,orient,rot_k,orient_fallback,align,cc,A,B,C_raw,C_al,C_bug,dL,da,db,our_p05,cam_p05,our_p995,cam_p995,our_clip_lo,cam_clip_lo,our_clip_hi,cam_clip_hi,ar,dhash,err,path
2026春节,2026春节,DSC_0583.NEF,8,-1,False,ok,0.9859,5.891,7.994,13.842,16.191,30.331,-0.444,-5.834,-0.691,15.0,7.0,244.0,245.0,0.078,0.652,0.372,1.219,1.5,e68e1e0c1c0c4e64,,K:\data\photo\2026春节\DSC_0583.NEF
2026春节,2026春节,DSC_0589.NEF,8,-1,False,ok,0.9746,6.374,8.708,15.868,18.011,30.878,-1.728,-6.001,-1.279,12.0,6.0,252.0,248.0,0.162,0.675,1.128,1.684,1.5,0e1e7e2c362c0dc7,,K:\data\photo\2026春节\DSC_0589.NEF
2026春节,2026春节,DSC_0590.NEF,8,-1,False,ok,0.9826,5.664,7.952,13.84,16.095,29.576,-0.349,-5.635,-0.454,16.0,7.0,251.0,248.0,0.049,0.566,0.754,1.417,1.5,cc1d3d3d39295dce,,K:\data\photo\2026春节\DSC_0590.NEF
2026春节,2026春节,DSC_0594.NEF,8,-1,False,ok,0.9789,5.5,7.69,13.591,15.644,27.764,-2.166,-5.056,-0.028,15.0,8.0,250.0,248.0,0.06,0.522,0.594,1.649,1.5,cc8e3d1d1d0d1dc6,,K:\data\photo\2026春节\DSC_0594.NEF
2026春节,2026春节,DSC_0595.NEF,8,-1,False,ok,0.9789,5.535,7.665,12.829,14.947,24.307,-2.63,-4.866,0.195,15.0,7.0,249.0,248.0,0.055,0.606,0.542,1.476,1.5,cc8e3d1d3939cdc4,,K:\data\photo\2026春节\DSC_0595.NEF
2026春节,2026春节,DSC_0601.NEF,8,-1,False,ok,0.9753,5.606,8.002,15.907,18.048,31.057,-1.543,-5.361,-0.557,13.0,7.0,252.0,248.0,0.144,0.629,0.786,1.926,1.5,ce1e3e1e3c0c3c4e,,K:\data\photo\2026春节\DSC_0601.NEF
2026春节,2026春节,DSC_0603.NEF,8,-1,False,ok,0.9784,6.417,8.665,14.95,17.239,25.824,-3.918,-5.079,-0.181,14.0,7.0,250.0,248.0,0.097,0.676,0.58,1.665,1.5,ce9d3d1d3d291ece,,K:\data\photo\2026春节\DSC_0603.NEF
厦门,1,DSC_0611.NEF,6,1,False,ok,0.9806,5.652,7.577,14.776,17.803,29.483,4.936,-0.142,2.749,9.0,4.0,246.0,244.0,2.184,6.531,1.297,3.085,1.5,cab2a8a1e9eeb9b9,,K:\data\photo\厦门\1\DSC_0611.NEF
厦门,1,DSC_0617.NEF,8,-1,False,ok,0.986,1.4,6.089,15.137,18.909,46.324,0.679,-1.112,-0.512,25.0,14.0,253.0,255.0,0.001,1.057,25.081,23.907,1.5,9f9bdbcfcdddd9bf,,K:\data\photo\厦门\1\DSC_0617.NEF
厦门,1,DSC_0620.NEF,1,0,False,ok,0.9632,0.579,6.39,12.929,14.149,12.929,0.518,-0.001,-0.259,25.0,14.0,253.0,255.0,0.0,1.095,29.366,36.563,1.5,fcf8f4c4f1c8dad8,,K:\data\photo\厦门\1\DSC_0620.NEF
厦门,1,DSC_0627.NEF,8,-1,False,ok,0.9705,2.308,5.296,8.489,9.004,33.501,-0.667,-2.13,0.588,29.0,19.0,253.0,255.0,0.0,0.185,18.075,20.827,1.5,f39b3b7b5b193963,,K:\data\photo\厦门\1\DSC_0627.NEF
厦门,1,DSC_0631.NEF,8,-1,False,ok,0.9255,2.597,5.525,10.867,11.628,27.796,-0.062,-2.123,1.493,32.0,19.0,253.0,255.0,0.0,0.067,10.83,11.15,1.5,19898d9d1d8c9899,,K:\data\photo\厦门\1\DSC_0631.NEF
厦门,1,DSC_0633.NEF,1,0,False,ok,0.9187,3.062,6.552,14.787,15.718,14.787,0.277,-2.795,1.219,29.0,18.0,253.0,255.0,0.0,0.197,7.772,11.538,1.5,a0e0f090280ca998,,K:\data\photo\厦门\1\DSC_0633.NEF
厦门,1,DSC_0639.NEF,8,-1,False,ok,0.9561,2.795,5.367,9.548,9.737,27.159,-0.825,-1.996,1.773,29.0,19.0,253.0,255.0,0.0,0.018,20.02,23.426,1.5,a21b9b1313139ba9,,K:\data\photo\厦门\1\DSC_0639.NEF
厦门,1,DSC_0642.NEF,8,-1,False,ok,0.9764,2.99,5.436,9.208,9.831,27.884,-0.851,-2.231,1.8,30.0,18.0,253.0,255.0,0.0,0.059,18.085,21.737,1.5,333b3b1313333539,,K:\data\photo\厦门\1\DSC_0642.NEF
厦门,1,DSC_0644.NEF,1,0,False,ok,0.9253,3.217,6.115,13.242,13.741,13.242,-0.419,-3.059,0.904,23.0,11.0,253.0,255.0,0.0,0.38,7.648,9.623,1.5,b0e0f0f04924a4d0,,K:\data\photo\厦门\1\DSC_0644.NEF
厦门,1,DSC_0647.NEF,1,0,False,ok,0.9384,2.782,5.917,12.851,13.481,12.851,1.222,-2.24,1.109,26.0,14.0,253.0,255.0,0.0,0.059,12.578,15.366,1.5,b0a0e4f0f04d54c4,,K:\data\photo\厦门\1\DSC_0647.NEF
厦门,1,DSC_0650.NEF,1,0,False,ok,0.9428,2.536,7.467,12.608,12.934,12.608,-0.163,-0.203,2.522,19.0,9.0,233.0,234.0,0.133,1.785,0.625,1.243,1.5,f471f1f0a1cbcb82,,K:\data\photo\厦门\1\DSC_0650.NEF
厦门,1,DSC_0655.NEF,8,-1,False,ok,0.9696,3.191,7.758,11.113,11.367,41.567,-1.373,-2.873,-0.221,26.0,13.0,253.0,248.0,0.096,5.214,2.82,4.218,1.5,9c18281899050181,,K:\data\photo\厦门\1\DSC_0655.NEF
厦门,1,DSC_0657.NEF,8,-1,False,ok,0.9763,3.037,7.977,10.929,11.011,43.569,-1.437,-2.584,-0.696,28.0,13.0,245.0,242.0,0.066,3.592,1.254,2.427,1.5,82a2181010018889,,K:\data\photo\厦门\1\DSC_0657.NEF
厦门,1,DSC_0672.NEF,8,-1,False,ok,0.9273,2.907,4.574,11.991,13.328,27.791,1.864,-2.212,-0.291,34.0,24.0,253.0,255.0,0.002,0.076,3.513,4.553,1.5,7cfc7c7c592b6168,,K:\data\photo\厦门\1\DSC_0672.NEF
厦门,1,DSC_0675.NEF,8,-1,False,ok,0.9744,3.147,7.104,13.938,17.207,42.15,-0.109,-2.59,1.783,24.0,15.0,253.0,255.0,0.144,0.215,18.215,15.026,1.5,1832a6a1a2b0a022,,K:\data\photo\厦门\1\DSC_0675.NEF
厦门,1,DSC_0681.NEF,8,-1,False,ok,0.9366,1.843,6.869,16.224,17.086,45.855,0.474,-1.363,-1.146,13.0,7.0,253.0,255.0,2.383,6.574,5.265,8.65,1.5,71a322e111212121,,K:\data\photo\厦门\1\DSC_0681.NEF
厦门,1,DSC_0685.NEF,6,1,False,ok,0.9847,3.065,5.204,10.836,11.947,43.596,0.724,-2.976,0.119,21.0,8.0,253.0,254.0,0.004,1.606,8.454,7.743,1.5,690f878301213171,,K:\data\photo\厦门\1\DSC_0685.NEF
厦门,1,DSC_0693.NEF,8,-1,False,ok,0.9241,4.95,7.824,15.618,16.626,40.474,-1.278,-4.29,2.113,20.0,10.0,253.0,250.0,0.006,1.289,5.785,5.009,1.5,a3c58b28a6a3a0a8,,K:\data\photo\厦门\1\DSC_0693.NEF
厦门,1,DSC_0702.NEF,8,-1,False,ok,0.9841,3.12,6.44,16.844,20.508,39.443,-1.171,-2.883,0.232,15.0,6.0,242.0,238.0,0.064,3.804,1.384,4.706,1.5,cc456968494a1a2a,,K:\data\photo\厦门\1\DSC_0702.NEF
厦门,1,DSC_0712.NEF,8,-1,False,ok,0.9259,6.107,7.465,12.119,12.699,25.985,-3.756,-4.809,0.26,18.0,9.0,173.0,203.0,0.077,0.574,0.001,0.095,1.5,ba9a99f9b9a89df5,,K:\data\photo\厦门\1\DSC_0712.NEF
厦门,1,DSC_0713.NEF,8,-1,False,ok,0.9763,5.27,6.954,10.128,11.273,26.29,-3.378,-3.978,0.735,18.0,10.0,208.0,222.0,0.102,0.74,0.012,0.259,1.5,787afab83d35f9b9,,K:\data\photo\厦门\1\DSC_0713.NEF
厦门,1,DSC_0719.NEF,8,-1,False,ok,0.9768,4.631,8.29,13.02,15.696,35.228,-1.227,-4.148,1.654,20.0,11.0,253.0,255.0,0.119,0.246,8.673,12.025,1.5,9fefee8fcf86aeae,,K:\data\photo\厦门\1\DSC_0719.NEF
厦门,1,DSC_0731.NEF,8,-1,False,ok,0.9653,2.82,4.888,11.531,12.865,18.891,1.06,-2.56,0.525,18.0,10.0,157.0,184.0,0.116,0.739,0.0,0.086,1.5,f5b3b31d75f3ddc0,,K:\data\photo\厦门\1\DSC_0731.NEF
厦门,1,DSC_0738.NEF,8,-1,False,ok,0.9598,4.929,8.617,20.857,25.002,37.394,0.345,-4.633,-1.644,24.0,10.0,253.0,255.0,0.091,0.44,8.199,13.961,1.5,353d171a6227571f,,K:\data\photo\厦门\1\DSC_0738.NEF
厦门,1,DSC_0742.NEF,8,-1,False,ok,0.9851,8.167,10.453,16.114,18.62,50.518,-2.475,-7.061,-3.275,31.0,12.0,251.0,245.0,0.012,1.604,3.252,3.963,1.5,3000140c0c0a2020,,K:\data\photo\厦门\1\DSC_0742.NEF
厦门,1,DSC_0753.NEF,8,-1,False,ok,0.9821,8.353,10.267,16.053,18.411,47.207,-2.701,-6.866,-3.916,23.0,15.0,249.0,240.0,0.004,0.23,0.614,0.747,1.5,b10108403060a070,,K:\data\photo\厦门\1\DSC_0753.NEF
厦门,1,DSC_0761.NEF,1,0,False,ok,0.9781,5.754,7.976,13.229,15.737,13.229,-2.324,-4.626,-2.51,33.0,18.0,253.0,249.0,0.008,1.092,6.305,1.287,1.5,78783c1c17ceef76,,K:\data\photo\厦门\1\DSC_0761.NEF
厦门,1,DSC_0765.NEF,8,-1,False,ok,0.9633,4.378,8.987,21.061,25.369,43.731,0.702,-4.298,-0.449,11.0,5.0,253.0,255.0,1.232,1.989,9.707,18.735,1.5,9797c71e6772565e,,K:\data\photo\厦门\1\DSC_0765.NEF
厦门,1,DSC_0780.NEF,1,0,False,ok,0.9819,10.381,11.798,16.193,17.469,16.193,-4.989,-9.098,0.328,32.0,13.0,223.0,237.0,0.0,0.558,0.17,1.243,1.5,a81224ba3b1bce8e,,K:\data\photo\厦门\1\DSC_0780.NEF
厦门,1,DSC_0782.NEF,1,0,False,ok,0.9794,9.937,11.09,14.726,15.775,14.726,-5.323,-8.387,0.26,32.0,14.0,215.0,233.0,0.0,0.453,0.094,0.83,1.5,90328cba3b0bce8e,,K:\data\photo\厦门\1\DSC_0782.NEF
厦门,1,DSC_0783.NEF,1,0,False,ok,0.9568,5.389,7.527,12.263,12.841,12.263,-1.192,-5.183,-0.873,44.0,20.0,253.0,255.0,0.0,0.311,10.291,12.227,1.5,48411145178dcc89,,K:\data\photo\厦门\1\DSC_0783.NEF
厦门,1,DSC_0791.NEF,1,0,False,ok,0.9487,3.146,7.404,20.383,23.375,20.383,-1.153,-2.784,-0.905,30.0,18.0,253.0,254.0,0.0,0.748,14.849,19.143,1.5,f0e968e8e0e8e869,,K:\data\photo\厦门\1\DSC_0791.NEF
厦门,1,DSC_0793.NEF,6,1,False,ok,0.9608,2.559,6.673,13.469,14.201,40.517,1.501,-2.04,0.367,21.0,9.0,253.0,255.0,0.041,0.905,20.356,25.844,1.5,1b3323232ca6bcac,,K:\data\photo\厦门\1\DSC_0793.NEF
厦门,1,DSC_0794.NEF,6,1,False,ok,0.9761,3.013,7.305,16.606,18.552,41.015,1.463,-2.561,0.617,19.0,9.0,253.0,255.0,0.027,0.211,10.311,6.675,1.5,181a1838302e0647,,K:\data\photo\厦门\1\DSC_0794.NEF
厦门,1,DSC_0795.NEF,1,0,False,ok,0.9815,2.925,6.52,14.45,16.58,14.45,2.123,-2.011,-0.054,14.0,7.0,253.0,255.0,0.075,0.434,6.178,2.973,1.5,fa72f6595c3fb8b8,,K:\data\photo\厦门\1\DSC_0795.NEF
厦门,1,DSC_0797.NEF,1,0,False,ok,0.978,3.423,7.017,16.542,18.643,16.542,2.667,-2.088,0.497,20.0,11.0,253.0,255.0,0.002,0.113,12.055,9.903,1.5,baf6b6565d5f39b8,,K:\data\photo\厦门\1\DSC_0797.NEF
厦门,1,DSC_0801.NEF,1,0,False,ok,0.9789,3.256,6.953,15.738,18.052,15.738,2.544,-2.014,0.281,21.0,10.0,253.0,255.0,0.0,0.174,12.752,9.448,1.5,f8f2f2565d5eb9b8,,K:\data\photo\厦门\1\DSC_0801.NEF
厦门,1,DSC_0805.NEF,8,-1,False,ok,0.9831,1.393,5.819,12.926,14.367,37.158,0.532,-1.287,0.02,25.0,15.0,253.0,255.0,0.0,0.005,26.305,28.911,1.5,1f371f0fce6e2f6f,,K:\data\photo\厦门\1\DSC_0805.NEF
厦门,1,DSC_0807.NEF,1,0,False,ok,0.9741,4.245,7.162,13.262,14.685,13.262,-0.954,-3.09,2.749,21.0,12.0,253.0,252.0,0.0,0.057,7.109,5.495,1.5,5a582c3f9c1878f8,,K:\data\photo\厦门\1\DSC_0807.NEF
厦门,1,DSC_0809.NEF,1,0,False,ok,0.9808,2.723,6.04,14.969,16.648,14.969,2.173,-1.627,0.213,21.0,11.0,253.0,255.0,0.004,0.091,12.823,11.086,1.5,f85ab6d0dc7b79f1,,K:\data\photo\厦门\1\DSC_0809.NEF
厦门,1,DSC_0820.NEF,1,0,False,ok,0.9403,2.756,7.259,16.015,16.465,16.015,1.519,-0.968,-2.086,26.0,13.0,253.0,255.0,0.008,4.163,8.22,12.767,1.5,840458cd6e731703,,K:\data\photo\厦门\1\DSC_0820.NEF
厦门,1,DSC_0821.NEF,1,0,False,ok,0.9474,3.038,7.109,15.271,15.838,15.271,1.766,-1.716,-1.78,26.0,14.0,253.0,255.0,0.008,2.678,11.619,15.07,1.5,8484594e6237070a,,K:\data\photo\厦门\1\DSC_0821.NEF
厦门,1,DSC_0822.NEF,1,0,False,ok,0.9467,2.929,7.158,15.306,15.776,15.306,1.699,-1.71,-1.665,26.0,13.0,253.0,255.0,0.01,3.248,10.953,14.61,1.5,0480594e62330710,,K:\data\photo\厦门\1\DSC_0822.NEF
厦门,1,DSC_0823.NEF,1,0,False,ok,0.9464,3.03,7.267,15.432,15.889,15.432,1.869,-1.67,-1.703,26.0,12.0,253.0,255.0,0.009,3.935,10.763,14.79,1.5,0494490e62330710,,K:\data\photo\厦门\1\DSC_0823.NEF
厦门,1,DSC_0826.NEF,8,-1,False,ok,0.9716,2.274,7.965,15.988,18.647,37.26,-0.321,-2.188,0.527,20.0,10.0,253.0,254.0,0.019,0.674,1.684,3.671,1.5,4440c3d75a0a8e5e,,K:\data\photo\厦门\1\DSC_0826.NEF
厦门,1,DSC_0833.NEF,6,1,False,ok,0.9732,3.726,6.931,22.218,26.641,44.614,-2.009,-0.68,-3.063,12.0,7.0,238.0,241.0,0.306,6.018,2.523,9.592,1.5,4b5add9bb2301827,,K:\data\photo\厦门\1\DSC_0833.NEF
厦门,1,DSC_0837.NEF,6,1,False,ok,0.9026,3.069,6.971,20.031,20.109,46.275,-0.455,-2.231,-2.057,13.0,6.0,251.0,247.0,0.289,10.168,4.357,14.249,1.5,f75d5552b0928726,,K:\data\photo\厦门\1\DSC_0837.NEF
厦门,1,DSC_0839.NEF,1,0,False,ok,0.9081,4.461,6.695,13.458,14.135,13.458,-3.115,-2.84,1.461,26.0,12.0,253.0,255.0,0.013,0.507,2.468,4.589,1.5,9c6c445c4c6ae0e0,,K:\data\photo\厦门\1\DSC_0839.NEF
厦门,1,DSC_0842.NEF,6,1,False,ok,0.9755,4.355,7.923,18.057,20.48,31.154,-0.853,-3.65,2.219,28.0,17.0,252.0,255.0,0.094,0.534,1.461,2.528,1.5,4703c30716561676,,K:\data\photo\厦门\1\DSC_0842.NEF
厦门,1,DSC_0843.NEF,6,1,False,ok,0.9777,6.177,8.181,15.72,17.825,28.222,-2.545,-4.646,3.177,33.0,18.0,252.0,255.0,0.0,0.199,1.401,3.086,1.5,2a0606e6c6869ed6,,K:\data\photo\厦门\1\DSC_0843.NEF
厦门,1,DSC_0845.NEF,6,1,False,ok,0.9628,5.178,6.702,10.185,10.348,29.668,-1.812,-3.715,3.119,40.0,19.0,253.0,255.0,0.0,0.125,16.742,19.583,1.5,060606262e2c2626,,K:\data\photo\厦门\1\DSC_0845.NEF
厦门,1,DSC_0854.NEF,6,1,False,ok,0.9759,5.928,7.791,14.302,16.545,28.796,-2.486,-4.38,3.126,33.0,16.0,253.0,255.0,0.0,0.292,2.411,4.628,1.5,464246464e566646,,K:\data\photo\厦门\1\DSC_0854.NEF
厦门,1,DSC_0855.NEF,6,1,False,ok,0.9738,6.329,8.141,13.732,15.739,28.53,-2.644,-4.493,3.588,33.0,16.0,253.0,255.0,0.0,0.313,1.826,4.798,1.5,564646464e566446,,K:\data\photo\厦门\1\DSC_0855.NEF
厦门,1,DSC_0861.NEF,6,1,False,ok,0.98,5.671,7.041,10.266,11.102,30.376,-1.764,-4.079,3.524,35.0,18.0,253.0,255.0,0.0,0.147,10.982,13.692,1.5,0a060626060e2626,,K:\data\photo\厦门\1\DSC_0861.NEF
厦门,1,DSC_0863.NEF,6,1,False,ok,0.9795,5.485,6.895,9.918,10.739,30.055,-1.697,-4.028,3.313,34.0,18.0,253.0,255.0,0.0,0.153,11.96,14.851,1.5,0a060623260e2626,,K:\data\photo\厦门\1\DSC_0863.NEF
厦门,1,DSC_0873.NEF,8,-1,False,ok,0.9787,7.3,8.731,13.387,14.996,23.327,-4.947,-4.38,3.103,29.0,14.0,188.0,213.0,0.003,0.523,0.016,0.178,1.5,6272765e18607676,,K:\data\photo\厦门\1\DSC_0873.NEF
厦门,1,DSC_0886.NEF,1,0,False,ok,0.955,2.47,4.523,9.162,9.486,9.162,0.722,-2.304,0.525,28.0,18.0,253.0,255.0,0.705,0.274,43.88,47.929,1.5,00141617335a5a6a,,K:\data\photo\厦门\1\DSC_0886.NEF
厦门,1,DSC_0887.NEF,1,0,False,ok,0.9519,2.375,4.355,8.96,9.277,8.96,0.736,-2.207,0.48,29.0,20.0,253.0,255.0,0.564,0.207,46.347,50.38,1.5,0014161733535a63,,K:\data\photo\厦门\1\DSC_0887.NEF
厦门,1,DSC_0893.NEF,,,,,,,,,,,,,,,,,,,,,,,,LibRawOutOfOrderCallError: b'Out of order call of libraw function',K:\data\photo\厦门\1\DSC_0893.NEF
厦门,1,DSC_0898.NEF,1,0,False,ok,0.9757,3.188,5.46,8.229,9.791,8.229,0.507,-3.118,-0.431,59.0,48.0,253.0,255.0,0.0,0.0,68.468,64.768,1.5,824786a683a54687,,K:\data\photo\厦门\1\DSC_0898.NEF
厦门,1,DSC_0900.NEF,1,0,False,ok,0.9908,4.486,7.013,10.177,12.225,10.177,0.568,-4.255,1.301,31.0,21.0,253.0,255.0,1.267,0.278,43.996,47.678,1.5,e2c38141988c0616,,K:\data\photo\厦门\1\DSC_0900.NEF
厦门,1,DSC_0902.NEF,1,0,False,ok,0.9893,6.334,9.482,12.343,14.761,12.343,3.766,-4.716,1.922,39.0,20.0,253.0,255.0,0.0,0.11,17.509,13.633,1.5,048606860c0d4939,,K:\data\photo\厦门\1\DSC_0902.NEF
厦门,1,DSC_0908.NEF,1,0,False,ok,0.9901,4.67,7.113,11.2,14.139,11.2,1.325,-4.477,0.062,23.0,16.0,253.0,255.0,0.0,0.0,32.251,31.564,1.5,cbacc5c998149414,,K:\data\photo\厦门\1\DSC_0908.NEF
厦门,1,DSC_0913.NEF,1,0,False,ok,0.9902,3.747,6.909,10.942,14.186,10.942,1.264,-3.523,0.185,26.0,17.0,253.0,255.0,0.005,0.001,36.699,31.939,1.5,9ede9e9ad3119a9a,,K:\data\photo\厦门\1\DSC_0913.NEF
厦门,1,DSC_0916.NEF,1,0,False,ok,0.9433,1.606,4.444,11.013,12.052,11.013,0.009,-0.725,-1.433,89.0,87.0,253.0,255.0,0.0,0.001,54.454,61.76,1.5,e0f0f0f078f4f6be,,K:\data\photo\厦门\1\DSC_0916.NEF
厦门,1,DSC_0920.NEF,1,0,False,ok,0.9913,2.391,4.608,8.244,10.046,8.244,1.534,-1.812,0.28,34.0,24.0,253.0,255.0,0.001,0.002,57.626,55.782,1.5,009ac785c5e1a94d,,K:\data\photo\厦门\1\DSC_0920.NEF
厦门,1,DSC_0927.NEF,1,0,False,ok,0.9353,4.86,9.75,17.066,18.659,17.066,2.603,-1.761,3.707,71.0,54.0,253.0,255.0,0.0,0.025,53.037,57.699,1.5,f092848bcbe1abab,,K:\data\photo\厦门\1\DSC_0927.NEF
厦门,1,DSC_0937.NEF,1,0,False,ok,0.951,2.511,6.428,11.756,14.249,11.756,-0.058,-2.506,0.141,78.0,71.0,253.0,255.0,0.0,0.014,24.57,22.292,1.5,a5a6416ca6e1edad,,K:\data\photo\厦门\1\DSC_0937.NEF
厦门,1,DSC_0947.NEF,1,0,False,ok,0.9631,5.881,8.801,12.547,13.466,12.547,-2.596,-5.275,0.139,19.0,12.0,242.0,231.0,0.024,0.662,0.044,6.098,1.5,faccdd565bce8c9c,,K:\data\photo\厦门\1\DSC_0947.NEF
厦门,1,DSC_0948.NEF,1,0,False,ok,0.9657,5.077,8.127,11.692,12.51,11.692,0.985,-4.918,0.789,18.0,8.0,244.0,223.0,0.024,1.541,0.165,0.15,1.5,fa4d795d4f8c9c9e,,K:\data\photo\厦门\1\DSC_0948.NEF
厦门,1,DSC_0952.NEF,1,0,False,ok,0.9601,2.969,6.145,10.202,11.465,10.202,-0.423,-2.938,-0.075,15.0,7.0,233.0,226.0,0.061,4.289,0.023,0.084,1.5,f3dbaafa9f9c9898,,K:\data\photo\厦门\1\DSC_0952.NEF
厦门,1,DSC_0955.NEF,1,0,False,ok,0.9908,4.166,6.562,9.428,10.783,9.428,-0.588,-4.076,-0.633,14.0,8.0,211.0,224.0,0.097,0.949,0.015,0.078,1.5,f3f5393bbdbd9d98,,K:\data\photo\厦门\1\DSC_0955.NEF
厦门,1,DSC_0956.NEF,1,0,False,ok,0.9879,4.166,6.67,9.685,10.673,9.685,-0.328,-4.095,-0.694,15.0,7.0,208.0,218.0,0.12,1.175,0.004,0.071,1.5,f9bbbbf92db51d1c,,K:\data\photo\厦门\1\DSC_0956.NEF
厦门,1,DSC_0965.NEF,6,1,False,ok,0.9804,3.886,7.256,11.85,13.959,36.585,-2.198,-3.199,-0.2,21.0,11.0,251.0,241.0,0.009,0.109,1.122,3.438,1.5,aeaf2b6fd63677d7,,K:\data\photo\厦门\1\DSC_0965.NEF
厦门,1,DSC_0969.NEF,1,0,False,ok,0.9669,4.048,6.912,14.713,18.186,14.713,2.863,-2.477,-1.434,38.0,21.0,253.0,255.0,0.0,0.012,29.505,34.261,1.5,a4b44c5666385814,,K:\data\photo\厦门\1\DSC_0969.NEF
厦门,1,DSC_0974.NEF,1,0,False,ok,0.8697,3.187,6.775,10.963,11.879,10.963,2.152,-2.08,-1.096,57.0,36.0,253.0,255.0,0.0,0.026,53.138,50.357,1.5,49504a500c61b1d9,,K:\data\photo\厦门\1\DSC_0974.NEF
厦门,1,DSC_0982.NEF,1,0,False,ok,0.873,3.487,6.7,10.334,10.786,10.334,2.155,-2.401,-1.324,64.0,38.0,253.0,255.0,0.0,0.015,47.995,45.316,1.5,2a5158480a6282c2,,K:\data\photo\厦门\1\DSC_0982.NEF
厦门,1,DSC_0983.NEF,1,0,False,ok,0.8621,3.144,6.462,10.137,10.426,10.137,1.77,-2.27,-1.265,65.0,40.0,253.0,255.0,0.0,0.01,47.023,47.602,1.5,2058caa884e4c4c4,,K:\data\photo\厦门\1\DSC_0983.NEF
厦门,1,DSC_0986.NEF,1,0,False,ok,0.9474,4.141,6.999,13.021,13.616,13.021,1.562,-3.771,0.695,17.0,7.0,253.0,255.0,0.244,0.949,14.955,13.254,1.5,9282c2464a6beeff,,K:\data\photo\厦门\1\DSC_0986.NEF
厦门,1,DSC_0990.NEF,1,0,False,ok,0.9854,5.867,8.422,15.808,18.9,15.808,-0.276,-5.631,-1.626,33.0,19.0,253.0,255.0,0.003,0.796,30.358,38.102,1.5,c48686818283c243,,K:\data\photo\厦门\1\DSC_0990.NEF
厦门,1,DSC_0993.NEF,1,0,False,ok,0.9861,5.919,7.994,13.983,16.572,13.983,-0.052,-5.471,-2.259,36.0,20.0,253.0,255.0,0.005,0.151,34.149,43.679,1.5,a1a1a9a9e2426223,,K:\data\photo\厦门\1\DSC_0993.NEF
厦门,1,DSC_0998.NEF,1,0,False,ok,0.981,6.545,7.828,10.482,12.819,10.482,-4.018,-5.137,-0.55,36.0,25.0,212.0,206.0,0.002,0.001,0.075,0.015,1.5,d2c642c266c68393,,K:\data\photo\厦门\1\DSC_0998.NEF
厦门,1,DSC_1004.NEF,8,-1,False,ok,0.967,6.94,10.257,22.548,27.141,45.853,-2.254,-6.18,-2.209,33.0,13.0,253.0,254.0,0.005,0.764,2.557,4.686,1.5,651c1b434b4b4373,,K:\data\photo\厦门\1\DSC_1004.NEF
厦门,1,DSC_1006.NEF,8,-1,False,ok,0.9664,5.818,9.164,21.979,26.666,44.756,-2.044,-5.249,-1.456,33.0,12.0,253.0,254.0,0.005,0.709,1.948,4.564,1.5,ca3a3e5e56c6c647,,K:\data\photo\厦门\1\DSC_1006.NEF
厦门,1,DSC_1020.NEF,6,1,False,ok,0.9862,5.376,8.013,14.059,16.317,50.92,1.287,-4.049,3.294,11.0,5.0,253.0,253.0,0.502,2.764,12.168,38.477,1.5,e597e1f1c3830307,,K:\data\photo\厦门\1\DSC_1020.NEF
厦门,1,DSC_1022.NEF,1,0,False,ok,0.9658,6.593,9.511,15.515,19.745,15.515,5.194,-4.059,0.146,9.0,5.0,253.0,250.0,3.365,23.556,4.779,8.117,1.5,0e0d19d999990d3e,,K:\data\photo\厦门\1\DSC_1022.NEF
厦门,1,DSC_1023.NEF,1,0,False,ok,0.9793,5.571,9.528,19.925,21.811,19.925,3.392,1.789,4.04,18.0,8.0,253.0,255.0,0.073,5.001,57.031,64.023,1.5,c0c0e0c8d09a9c7a,,K:\data\photo\厦门\1\DSC_1023.NEF
厦门,1,DSC_1024.NEF,1,0,False,ok,0.9812,4.615,9.515,19.688,21.98,19.688,3.551,0.535,2.899,16.0,7.0,253.0,255.0,0.184,5.145,48.746,54.899,1.5,c0c4c0f2ba997bf7,,K:\data\photo\厦门\1\DSC_1024.NEF
厦门,1,DSC_1032.NEF,6,1,False,ok,0.9672,5.012,9.208,21.466,25.673,39.961,-2.071,-4.212,-1.758,19.0,13.0,253.0,255.0,0.061,0.413,5.074,6.046,1.5,ddf8f8b81c949498,,K:\data\photo\厦门\1\DSC_1032.NEF
厦门,1,DSC_1045.NEF,1,0,False,ok,0.9764,6.833,9.14,15.563,19.104,15.563,-1.543,-6.64,-0.462,37.0,25.0,253.0,253.0,0.015,0.102,11.508,13.39,1.5,96d6928a9abab070,,K:\data\photo\厦门\1\DSC_1045.NEF
厦门,1,DSC_1047.NEF,1,0,False,ok,0.9771,6.991,8.947,16.171,20.08,16.171,-1.888,-6.584,-1.399,37.0,25.0,253.0,254.0,0.029,0.151,12.054,16.661,1.5,acdca8a8a890b178,,K:\data\photo\厦门\1\DSC_1047.NEF
厦门,1,DSC_1049.NEF,1,0,False,ok,0.9716,5.878,8.004,16.933,21.07,16.933,-1.413,-5.688,-0.451,40.0,29.0,253.0,254.0,0.005,0.058,13.103,12.839,1.5,70b9b8a0d899bca8,,K:\data\photo\厦门\1\DSC_1049.NEF
厦门,1,DSC_1053.NEF,8,-1,False,ok,0.9582,5.764,9.727,17.676,22.291,36.584,-1.496,-5.407,1.326,40.0,29.0,253.0,255.0,0.0,0.002,11.259,8.145,1.5,4847460623525474,,K:\data\photo\厦门\1\DSC_1053.NEF
